feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,label
0.0,50.0,212.0,216.0,449.0,516.0,313.0,188.0,172.0,424.0,672.0,414.0,258.0,185.0,8.0,19.0,0.0013001833576709032,8.036232124197795e-09,1.425494011025874e-11,2.7640415997676193e-11,-4.523377907893257e-22,6.982132818282192e-16,3.105046642419715e-22,128.750732421875,52.80425262451172,17.0,254.0,A
0.0,50.0,209.0,216.0,474.0,473.0,332.0,182.0,172.0,431.0,671.0,413.0,255.0,194.0,6.0,18.0,0.0013044736115261912,9.158705793765876e-09,1.330032785296087e-11,2.6072408121358137e-11,-3.571982626115405e-22,6.285263989499502e-16,3.288380946018954e-22,128.89111328125,52.81306838989258,17.0,254.0,A
1.0,49.0,207.0,208.0,475.0,473.0,336.0,188.0,166.0,423.0,667.0,420.0,267.0,192.0,6.0,18.0,0.0013074747985228896,9.97766758104035e-09,1.2470465632352656e-11,2.385566744145251e-11,-2.6386425403007613e-22,5.723328568005607e-16,3.1571478128748143e-22,129.26171875,52.84632110595703,15.0,253.0,A
1.0,44.0,209.0,203.0,479.0,446.0,359.0,188.0,167.0,426.0,676.0,408.0,271.0,195.0,7.0,17.0,0.0013115940382704139,1.0631419300466405e-08,1.1943883382325993e-11,2.213191956090821e-11,-1.8144015390249492e-22,4.776792013459384e-16,3.107402622844812e-22,129.50830078125,52.74930953979492,15.0,254.0,A
1.0,52.0,195.0,202.0,487.0,439.0,357.0,193.0,173.0,421.0,661.0,409.0,280.0,202.0,6.0,18.0,0.0013146523851901293,1.1357392359911955e-08,1.1871472554991769e-11,2.0172554598962833e-11,-1.0489020868688972e-22,4.061602126725379e-16,2.940225705197437e-22,129.806884765625,52.86085891723633,11.0,253.0,A
1.0,42.0,196.0,207.0,479.0,439.0,361.0,196.0,161.0,438.0,651.0,413.0,277.0,210.0,7.0,18.0,0.0013165699783712626,1.1953130929498457e-08,1.1753680494164254e-11,1.803193358518307e-11,-4.012843285905557e-23,2.943068385398678e-16,2.594275235942704e-22,130.183837890625,52.8100700378418,15.0,254.0,A
1.0,44.0,193.0,202.0,487.0,418.0,372.0,191.0,175.0,426.0,647.0,411.0,290.0,214.0,7.0,18.0,0.0013185739517211914,1.25745742707295e-08,1.2075041487535909e-11,1.5753990126321504e-11,1.7796059889009176e-23,1.058832212226258e-16,2.165552179366899e-22,130.56591796875,52.82151794433594,15.0,254.0,A
1.0,39.0,184.0,196.0,506.0,425.0,341.0,203.0,172.0,428.0,650.0,408.0,296.0,222.0,7.0,18.0,0.0013180833775550127,1.3418790523189728e-08,1.266479282557853e-11,1.2705880618468779e-11,6.709415984553405e-23,-1.4670707261140028e-16,1.465495681274896e-22,131.182373046875,52.77781677246094,11.0,253.0,A
1.0,37.0,179.0,193.0,501.0,433.0,346.0,191.0,167.0,436.0,634.0,406.0,317.0,231.0,6.0,18.0,0.0013172266772016883,1.4444949236747107e-08,1.3643751926861736e-11,1.0113244443277214e-11,9.596730201373899e-23,-4.410408441520128e-16,7.002015222808189e-23,131.757568359375,52.841331481933594,13.0,254.0,A
205.0,865.0,161.0,94.0,118.0,120.0,75.0,155.0,530.0,1335.0,400.0,38.0,0.0,0.0,0.0,0.0,0.0017681431490927935,3.045369822984867e-08,3.0427011604716725e-11,1.26788399223976e-10,7.788574320260187e-21,3.217276137951826e-15,-1.1633032128368022e-21,103.002685546875,59.11827850341797,10.0,188.0,A
0.0,30.0,175.0,182.0,511.0,429.0,340.0,194.0,170.0,437.0,629.0,394.0,351.0,231.0,3.0,20.0,0.0013130672741681337,1.526761650438857e-08,1.5045097112587058e-11,7.792488009028542e-12,8.403227827985201e-23,-6.853885147925195e-16,-7.592686027417276e-24,132.510986328125,52.87722396850586,16.0,253.0,A
0.0,23.0,160.0,205.0,485.0,468.0,306.0,192.0,164.0,432.0,633.0,388.0,386.0,232.0,2.0,20.0,0.0013063376536592841,1.5497390037921832e-08,1.6988882522994686e-11,6.400398874090163e-12,3.510103808730017e-23,-7.790093194470836e-16,-5.676515594048117e-23,133.439208984375,52.963645935058594,16.0,253.0,A
0.0,24.0,155.0,202.0,472.0,460.0,316.0,186.0,164.0,418.0,624.0,385.0,428.0,239.0,2.0,21.0,0.0012964420020580292,1.5216253146377312e-08,1.9080848012720253e-11,6.313316622957865e-12,-3.045660373059336e-23,-7.113209049287427e-16,-6.224004626021949e-23,134.48876953125,53.23029327392578,16.0,254.0,A
0.0,21.0,162.0,180.0,478.0,469.0,307.0,174.0,151.0,428.0,604.0,387.0,472.0,238.0,4.0,21.0,0.0012870547361671925,1.4642603574088753e-08,2.1450003231948678e-11,7.386843740853077e-12,-8.997577090995333e-23,-5.133281711179117e-16,-2.3455054566807973e-23,135.32763671875,53.54340362548828,17.0,254.0,A
1.0,25.0,150.0,181.0,475.0,475.0,308.0,163.0,151.0,408.0,591.0,394.0,504.0,245.0,4.0,21.0,0.001278071547858417,1.4032840667255186e-08,2.3427869019765346e-11,9.222226281246915e-12,-1.2863078830289882e-22,-2.7575250242092353e-16,4.2774515304325654e-23,136.036865234375,53.906429290771484,15.0,253.0,A
1.0,22.0,159.0,177.0,474.0,485.0,289.0,171.0,138.0,408.0,564.0,394.0,545.0,245.0,4.0,20.0,0.0012706556590273976,1.3381566965620095e-08,2.572750172624705e-11,1.152077565291787e-11,-1.4999559024053363e-22,-2.9586754968474304e-17,1.2977705999617013e-22,136.53271484375,54.219947814941406,14.0,254.0,A
0.0,22.0,159.0,184.0,475.0,492.0,268.0,169.0,131.0,408.0,552.0,390.0,566.0,255.0,4.0,21.0,0.0012640544446185231,1.2938636828607741e-08,2.8299971741030383e-11,1.390940054107892e-11,-1.510377070507668e-22,2.0330404067169932e-16,2.3096504348066177e-22,136.916748046875,54.631710052490234,16.0,253.0,A
2.0,21.0,168.0,170.0,478.0,485.0,263.0,177.0,132.0,372.0,557.0,389.0,605.0,251.0,4.0,22.0,0.0012556590372696519,1.2153776651757653e-08,3.0192910671633655e-11,1.6406168090732365e-11,-1.3482926602111654e-22,4.2995508869658533e-16,3.3933855269153264e-22,137.363525390625,54.93857192993164,15.0,254.0,A
1.0,26.0,153.0,191.0,476.0,481.0,255.0,176.0,121.0,376.0,536.0,391.0,633.0,253.0,5.0,22.0,0.0012474976247176528,1.120715609204126e-08,3.191079692155263e-11,1.884892589232301e-11,-9.708013862640341e-23,6.498204366670089e-16,4.519645396742986e-22,137.82958984375,55.21582794189453,12.0,253.0,A
27.0,957.0,183.0,84.0,106.0,130.0,85.0,135.0,284.0,1311.0,641.0,153.0,0.0,0.0,0.0,0.0,0.001673729857429862,5.8508177858129784e-08,1.508887806367376e-11,2.7559272572363902e-11,4.417422654942785e-22,6.441330339426699e-16,-3.474171951803669e-22,109.1201171875,59.8546142578125,12.0,186.0,B
33.0,940.0,182.0,83.0,107.0,121.0,76.0,133.0,289.0,1332.0,646.0,154.0,0.0,0.0,0.0,0.0,0.0016526179388165474,5.6128705239189e-08,1.6522581913758216e-11,3.1787735638166836e-11,5.880598832720842e-22,1.0591927835639924e-15,-4.299939682921009e-22,109.800048828125,59.74146270751953,11.0,188.0,B
52.0,1054.0,181.0,83.0,101.0,123.0,72.0,134.0,252.0,1165.0,732.0,147.0,0.0,0.0,0.0,0.0,0.0017516649095341563,6.771048077780506e-08,5.251141535489445e-11,4.8022159165883593e-11,1.9628331525674533e-21,9.605254519008937e-15,1.4009552724388414e-21,105.79345703125,61.5668830871582,10.0,186.0,B
1.0,653.0,314.0,99.0,123.0,114.0,95.0,85.0,153.0,676.0,1244.0,511.0,28.0,0.0,0.0,0.0,0.0014699732419103384,2.9483439689670377e-08,2.217100201346023e-12,4.9095406559618304e-12,-3.4239789727694266e-24,8.428213406218743e-16,1.583169526081299e-23,122.487548828125,59.4615364074707,15.0,195.0,B
0.0,41.0,146.0,216.0,415.0,359.0,181.0,196.0,166.0,431.0,540.0,427.0,685.0,261.0,9.0,23.0,0.0012062384048476815,9.391651012435887e-09,2.1144893128099973e-11,1.1414955786159808e-11,1.283717516251732e-22,9.124897475939813e-16,1.2235700907811232e-22,141.5673828125,55.19544219970703,16.0,254.0,B
1.0,39.0,145.0,214.0,416.0,362.0,193.0,192.0,175.0,405.0,568.0,430.0,675.0,252.0,6.0,23.0,0.0012106809299439192,9.880152695984634e-09,2.0443787288049187e-11,9.912415506463379e-12,1.019116844789414e-22,8.132760902678155e-16,9.759773235442426e-23,141.26513671875,55.0206184387207,15.0,254.0,B
0.0,43.0,146.0,209.0,424.0,359.0,188.0,211.0,160.0,418.0,558.0,440.0,654.0,257.0,5.0,24.0,0.0012156403390690684,1.0340571066080884e-08,1.9981363785781525e-11,8.992568842347559e-12,8.628797870667718e-23,7.509318183719388e-16,8.417094740521538e-23,140.896240234375,54.96741485595703,16.0,253.0,B
0.0,38.0,149.0,214.0,425.0,363.0,201.0,190.0,173.0,421.0,568.0,425.0,630.0,270.0,5.0,24.0,0.001219948404468596,1.0819413809315392e-08,1.9507751317093813e-11,8.223274491903076e-12,7.348610412303541e-23,6.988599385438887e-16,7.380778897841005e-23,140.6318359375,54.973609924316406,16.0,254.0,B
1.0,43.0,149.0,213.0,430.0,352.0,197.0,203.0,170.0,425.0,571.0,423.0,637.0,253.0,5.0,24.0,0.0012226044200360775,1.1082717854549173e-08,1.909938526778454e-11,7.451360709009869e-12,6.53628625940636e-23,6.554889929082715e-16,6.024531995350316e-23,140.410888671875,54.85560989379883,14.0,253.0,B
1.0,36.0,156.0,215.0,407.0,366.0,203.0,198.0,174.0,434.0,580.0,417.0,620.0,260.0,6.0,23.0,0.0012243387755006552,1.1474218908347211e-08,1.8714458802082667e-11,6.695598936401481e-12,5.529295847560875e-23,6.001858412051238e-16,5.059862393348128e-23,140.27197265625,54.82019805908203,14.0,254.0,B
1.0,40.0,151.0,224.0,402.0,376.0,197.0,194.0,172.0,444.0,570.0,423.0,612.0,259.0,7.0,24.0,0.0012281250674277544,1.1912354658250024e-08,1.8244192614980115e-11,6.072179651456233e-12,4.8460754082347163e-23,5.645962166790175e-16,4.1668210459956465e-23,140.036865234375,54.928916931152344,14.0,253.0,B
1.0,40.0,159.0,235.0,395.0,357.0,198.0,196.0,182.0,453.0,574.0,414.0,604.0,259.0,6.0,23.0,0.001228585373610258,1.228167878508657e-08,1.7508628227802525e-11,5.116226886592301e-12,3.9234722873199825e-23,5.016049704301162e-16,2.837980117985421e-23,139.933837890625,54.84767150878906,15.0,254.0,B
1.0,40.0,164.0,227.0,402.0,341.0,191.0,204.0,187.0,454.0,577.0,421.0,607.0,250.0,6.0,24.0,0.0012273285537958145,1.2518064806954499e-08,1.6891633924931426e-11,4.34025298340357e-12,3.222086274612756e-23,4.458636909350012e-16,1.8517279127051107e-23,139.957275390625,54.788909912109375,15.0,254.0,B
58.0,1040.0,181.0,81.0,107.0,121.0,74.0,140.0,242.0,1163.0,739.0,150.0,0.0,0.0,0.0,0.0,0.0017420983640477061,6.463653789978707e-08,5.652024681612744e-11,5.498025992811684e-11,2.5567300511800957e-21,1.0950469047157907e-14,1.6901377963409325e-21,106.023681640625,61.509891510009766,11.0,187.0,B
0.0,43.0,169.0,222.0,394.0,344.0,189.0,191.0,184.0,463.0,604.0,411.0,601.0,251.0,6.0,24.0,0.0012246727710589767,1.2612949795709483e-08,1.5948331197335186e-11,3.6163992807314305e-12,2.6105775514200754e-23,3.9266149857839936e-16,8.531644285935595e-24,140.126708984375,54.68824005126953,17.0,253.0,B
2.0,44.0,152.0,236.0,386.0,341.0,190.0,193.0,185.0,474.0,599.0,429.0,566.0,270.0,5.0,24.0,0.001220064819790423,1.2837683804889366e-08,1.5251348794986797e-11,3.0161804043943308e-12,2.044143709262999e-23,3.4114990457517833e-16,7.955597148129223e-25,140.315185546875,54.513389587402344,14.0,254.0,B
2.0,38.0,161.0,222.0,384.0,344.0,188.0,196.0,181.0,459.0,638.0,423.0,573.0,258.0,5.0,24.0,0.0012148299720138311,1.300661622849475e-08,1.459773794898478e-11,2.6135862137705024e-12,1.5383306722285366e-23,2.929933286666928e-16,-4.895595836015603e-24,140.575439453125,54.266963958740234,15.0,253.0,B
1.0,40.0,165.0,228.0,370.0,327.0,201.0,194.0,181.0,464.0,639.0,447.0,552.0,257.0,5.0,25.0,0.0012101001339033246,1.3398808285103314e-08,1.4021208673276053e-11,2.290154611089834e-12,9.665610537946358e-24,2.352632687509839e-16,-8.659711120732794e-24,140.713623046875,54.13949203491211,15.0,254.0,B
1.0,43.0,157.0,228.0,362.0,334.0,194.0,198.0,175.0,453.0,661.0,458.0,556.0,246.0,7.0,23.0,0.001203268999233842,1.3679859023341123e-08,1.3386819430749597e-11,2.1029658049676048e-12,4.571398458657829e-24,1.7651314293876444e-16,-1.0178588640810762e-23,141.004150390625,53.96377944946289,15.0,253.0,B
1.0,38.0,169.0,219.0,365.0,316.0,211.0,191.0,179.0,452.0,659.0,454.0,556.0,256.0,6.0,24.0,0.0011995397508144379,1.4275247650630263e-08,1.2577964711435463e-11,1.961891153007267e-12,-2.5459546478492877e-25,1.098499294541769e-16,-9.742474777968378e-24,141.04150390625,53.98689651489258,14.0,253.0,B
1.0,40.0,172.0,227.0,347.0,307.0,230.0,182.0,174.0,466.0,668.0,445.0,566.0,242.0,5.0,24.0,0.0011954203946515918,1.4758233746192673e-08,1.20411718790292e-11,1.861031944869196e-12,-3.0926946662543734e-24,5.884932131127683e-17,-8.249089298042627e-24,141.122314453125,53.92445755004883,15.0,254.0,B
0.0,40.0,166.0,229.0,340.0,306.0,227.0,207.0,173.0,448.0,678.0,446.0,570.0,237.0,5.0,24.0,0.0011927839368581772,1.5280157583674736e-08,1.1488930466707625e-11,1.8638946722854266e-12,-5.1365399888799726e-24,1.7239532535291217e-17,-6.928993682027682e-24,141.1435546875,53.80272674560547,16.0,253.0,B
1.0,40.0,162.0,220.0,346.0,309.0,232.0,207.0,175.0,448.0,683.0,441.0,562.0,241.0,5.0,24.0,0.001190963084809482,1.5405335673790432e-08,1.1129378668650602e-11,1.739501229690299e-12,-5.576304305561267e-24,-9.586953816318136e-18,-5.242543961879951e-24,141.165283203125,53.67892837524414,14.0,254.0,B
2.0,39.0,161.0,227.0,339.0,292.0,240.0,219.0,175.0,449.0,682.0,436.0,568.0,237.0,6.0,24.0,0.0011900397948920727,1.5573764500231846e-08,1.0616877169078442e-11,1.6714024912364844e-12,-5.72554732249822e-24,-2.831538167570275e-17,-4.097621615187026e-24,141.166748046875,53.514198303222656,15.0,254.0,B
56.0,1040.0,175.0,84.0,110.0,115.0,74.0,139.0,248.0,1161.0,742.0,152.0,0.0,0.0,0.0,0.0,0.0017318823374807835,6.190708745634765e-08,6.1202543033545e-11,6.164210114567581e-11,3.273785782338466e-21,1.243845690779722e-14,1.901961666381822e-21,106.28271484375,61.434600830078125,11.0,187.0,B
1.0,42.0,161.0,232.0,327.0,300.0,235.0,222.0,186.0,439.0,692.0,437.0,561.0,230.0,7.0,24.0,0.0011910379398614168,1.585008924109843e-08,1.0313898173019975e-11,1.6020394646293346e-12,-5.677566435659962e-24,-4.139643242622858e-17,-3.1894703471698503e-24,141.037353515625,53.47770690917969,14.0,254.0,B
0.0,42.0,164.0,236.0,318.0,302.0,236.0,236.0,183.0,443.0,673.0,447.0,554.0,232.0,6.0,24.0,0.001193337608128786,1.5981193257630366e-08,1.00077316225744e-11,1.46934450283992e-12,-5.230958356195423e-24,-5.3433819471728907e-17,-2.093884741996031e-24,140.852783203125,53.43519973754883,16.0,254.0,B
1.0,43.0,159.0,228.0,331.0,294.0,249.0,241.0,172.0,457.0,676.0,440.0,544.0,231.0,7.0,23.0,0.001196117838844657,1.6094402255362183e-08,9.662963137979652e-12,1.3310307717118164e-12,-4.618663454224599e-24,-6.083910758349558e-17,-1.2059384697366683e-24,140.6435546875,53.36675262451172,15.0,254.0,B
1.0,44.0,156.0,236.0,333.0,299.0,235.0,246.0,187.0,451.0,677.0,431.0,541.0,230.0,5.0,24.0,0.0011994971428066492,1.6110126566104555e-08,9.281431526120265e-12,1.1608726133149894e-12,-3.796099650119377e-24,-6.818271780006786e-17,-3.312019691580708e-25,140.388427734375,53.28402328491211,15.0,253.0,B
1.0,44.0,165.0,208.0,339.0,306.0,255.0,245.0,172.0,457.0,686.0,432.0,533.0,224.0,6.0,23.0,0.0012019660789519548,1.629611467990344e-08,8.783451396765507e-12,1.0059211493287923e-12,-2.9779735830364762e-24,-7.107994105659199e-17,2.684681014932093e-25,140.202880859375,53.16763687133789,13.0,253.0,B
1.0,42.0,168.0,212.0,326.0,310.0,259.0,246.0,184.0,466.0,673.0,434.0,515.0,231.0,4.0,25.0,0.0012045990442857146,1.6262777791098415e-08,8.151781333287644e-12,8.6670303095851e-13,-2.1721965417791313e-24,-7.521348830897258e-17,7.672925112999444e-25,140.03125,52.99580001831055,15.0,254.0,B
1.0,45.0,158.0,209.0,346.0,312.0,243.0,260.0,186.0,449.0,686.0,433.0,513.0,226.0,5.0,24.0,0.001207785215228796,1.6260589319472274e-08,7.864917050959264e-12,7.294565884490012e-13,-1.4382230992292002e-24,-7.302118175302123e-17,9.92105395424869e-25,139.83935546875,52.95832061767578,15.0,253.0,B
0.0,49.0,150.0,215.0,351.0,312.0,255.0,248.0,196.0,454.0,680.0,427.0,499.0,231.0,6.0,23.0,0.0012120053870603442,1.615326006287887e-08,7.718181128935075e-12,5.715881869379491e-13,-7.784333473453479e-25,-6.369165646949695e-17,9.139888387158109e-25,139.575927734375,52.96208190917969,16.0,254.0,B
0.0,44.0,165.0,199.0,354.0,313.0,263.0,254.0,194.0,450.0,677.0,424.0,496.0,234.0,5.0,24.0,0.001216969103552401,1.5801447261765134e-08,7.786227392003742e-12,4.085029027284942e-13,-4.712547072453922e-25,-4.4776815187267386e-17,5.5560464561228045e-25,139.36669921875,52.95017623901367,16.0,254.0,B
1.0,42.0,158.0,212.0,352.0,328.0,265.0,237.0,178.0,453.0,676.0,433.0,501.0,231.0,5.0,24.0,0.001219137106090784,1.545382843914922e-08,8.085244279643078e-12,3.2576963045552465e-13,-4.597029239721752e-25,-2.9653700349809446e-17,2.6115324083812776e-25,139.353515625,53.11791229248047,9.0,254.0,B
55.0,1034.0,175.0,82.0,108.0,121.0,78.0,140.0,248.0,1153.0,749.0,153.0,0.0,0.0,0.0,0.0,0.0017226848285645247,5.885098985913828e-08,6.401518204413037e-11,6.926813289620526e-11,3.982701377722718e-21,1.3519150669815197e-14,2.3267514246188713e-21,106.52099609375,61.327884674072266,10.0,187.0,B
1.0,42.0,164.0,206.0,352.0,327.0,275.0,229.0,177.0,446.0,679.0,424.0,508.0,237.0,5.0,24.0,0.0012200148776173592,1.5215201543128387e-08,8.689514385817887e-12,3.2726946153083247e-13,-5.309203004193966e-25,-1.1724558918361346e-17,-1.5070179331402945e-25,139.4541015625,53.208465576171875,15.0,254.0,B
1.0,43.0,167.0,204.0,365.0,334.0,256.0,216.0,188.0,454.0,675.0,405.0,515.0,241.0,9.0,23.0,0.0012231450527906418,1.5017038279552253e-08,9.422522657953625e-12,3.822211644410878e-13,-2.966611027772899e-25,1.3006267832886749e-17,-6.619247546200265e-25,139.386962890625,53.44875717163086,15.0,253.0,B
1.0,41.0,163.0,229.0,353.0,321.0,257.0,221.0,177.0,438.0,683.0,416.0,524.0,242.0,6.0,24.0,0.0012221771758049726,1.4808745341099439e-08,1.0124622494556146e-11,5.035764557084765e-13,1.2358137169011327e-25,3.6528477830076464e-17,-1.1303353224792575e-24,139.548583984375,53.65414047241211,14.0,254.0,B
0.0,42.0,177.0,207.0,350.0,341.0,244.0,221.0,176.0,458.0,655.0,422.0,522.0,252.0,5.0,24.0,0.00122279510833323,1.4550550986314192e-08,1.0603968224331961e-11,6.421116351303102e-13,8.002157197869565e-25,6.055563609629611e-17,-1.4720825870030965e-24,139.628662109375,53.79281997680664,16.0,254.0,B
2.0,41.0,174.0,207.0,374.0,328.0,253.0,197.0,181.0,450.0,668.0,414.0,527.0,250.0,5.0,25.0,0.0012245341204106808,1.4427358863144946e-08,1.0923467859413893e-11,7.297037865443279e-13,1.4476377597025604e-24,7.758320194525939e-17,-1.4658065082487713e-24,139.607421875,53.8772087097168,15.0,254.0,B
1.0,44.0,165.0,216.0,365.0,347.0,237.0,202.0,184.0,442.0,659.0,425.0,530.0,250.0,5.0,24.0,0.0012249036226421595,1.4227437894476225e-08,1.1303766950243599e-11,8.289573454750565e-13,2.178447672807329e-24,9.399697992737362e-17,-1.3013013993785076e-24,139.609619140625,53.910701751708984,14.0,254.0,B
2.0,39.0,165.0,215.0,374.0,336.0,241.0,210.0,170.0,456.0,644.0,415.0,548.0,251.0,6.0,24.0,0.0012242542579770088,1.3991453329254e-08,1.153541845377859e-11,9.072402117754619e-13,2.7364717055121156e-24,1.0531156662745776e-16,-1.0609574710553983e-24,139.747802734375,53.975982666015625,13.0,253.0,B
2.0,42.0,165.0,211.0,373.0,352.0,229.0,207.0,178.0,449.0,651.0,408.0,556.0,242.0,8.0,23.0,0.0012252562446519732,1.3762521788862614e-08,1.1829717760925007e-11,9.948349652746935e-13,3.403195248930021e-24,1.1670490092185695e-16,-2.561665059295797e-25,139.723388671875,53.99509811401367,13.0,253.0,B
1.0,42.0,170.0,210.0,370.0,373.0,205.0,203.0,194.0,433.0,658.0,405.0,546.0,255.0,8.0,23.0,0.0012286066776141524,1.360839796404889e-08,1.2265453409876503e-11,1.2031445718180267e-12,4.4387743744111675e-24,1.3597261083595673e-16,1.2880376893333478e-24,139.64013671875,54.11713790893555,11.0,254.0,B
0.0,44.0,160.0,220.0,367.0,367.0,227.0,203.0,180.0,454.0,618.0,412.0,550.0,265.0,7.0,22.0,0.001229915302246809,1.3290753386741017e-08,1.3034445918436166e-11,1.5870007131352226e-12,6.203808445784752e-24,1.6676642745893782e-16,3.68932377672364e-24,139.66552734375,54.20429611206055,16.0,253.0,B
55.0,1027.0,178.0,83.0,105.0,129.0,70.0,134.0,252.0,1146.0,762.0,155.0,0.0,0.0,0.0,0.0,0.0017156812828034163,5.6711026985567514e-08,6.806349234222964e-11,7.638965848766333e-11,4.801258793948594e-21,1.4684097105030665e-14,2.699643273457104e-21,106.650390625,61.335262298583984,10.0,188.0,B
1.0,39.0,168.0,206.0,384.0,385.0,200.0,198.0,185.0,436.0,633.0,408.0,563.0,260.0,7.0,23.0,0.0012307448778301477,1.311504949086384e-08,1.3671536992776456e-11,2.090696973183759e-12,8.027683652078772e-24,1.9947954133105834e-16,7.777736229703115e-24,139.67333984375,54.29194641113281,15.0,253.0,B
2.0,44.0,152.0,212.0,396.0,369.0,215.0,203.0,178.0,440.0,603.0,420.0,578.0,254.0,6.0,24.0,0.001231818227097392,1.2981725916461073e-08,1.474242949939253e-11,2.7879862047469617e-12,1.0975409152565454e-23,2.4483998207131864e-16,1.4107387316962797e-23,139.65771484375,54.44240951538086,14.0,253.0,B
2.0,43.0,161.0,209.0,394.0,382.0,208.0,187.0,182.0,444.0,595.0,420.0,587.0,253.0,6.0,23.0,0.0012319214874878526,1.2689655548570045e-08,1.5566176819747923e-11,3.613151878384402e-12,1.420401962240875e-23,2.9215534838406226e-16,2.3075748155472364e-23,139.74365234375,54.63357925415039,15.0,253.0,B
0.0,43.0,171.0,193.0,401.0,382.0,207.0,197.0,178.0,429.0,591.0,422.0,584.0,268.0,6.0,24.0,0.0012300604721531272,1.2389763881515137e-08,1.6407734546031172e-11,4.4808098204063285e-12,1.7290616196650538e-23,3.361577041422983e-16,3.430951398766313e-23,139.896240234375,54.76776123046875,16.0,254.0,B
1.0,46.0,155.0,209.0,398.0,382.0,202.0,188.0,187.0,426.0,593.0,414.0,605.0,261.0,5.0,24.0,0.001228154869750142,1.1962831614198421e-08,1.7103030797160912e-11,5.31435919576273e-12,2.0909387803885284e-23,3.8142243015951887e-16,4.614972610707341e-23,140.077392578125,54.73649978637695,14.0,253.0,B
